,Termination_Status,predicted,match,Termination_Status,employee_id,location_tier,location_cost,location_reporting,restated_LOB,tenure,age,qc_non_qc,is_people_manager,job_family_group,gender,management_level_category,management_chain_level_employee,Job_level,is_DQC,Stock_Eligible,remote_location,Plan_Category,compensation_usd,competitive_base_pay_market_position,competitive_total_target_cash_market_position,base_pay_compa_ratio,total_target_cash_compa_ratio,Time_in_Job_Profile,bonus_eligible,promotion_count_rolling_2_years,transfer_count_rolling_2_years,change_job_type_count_rolling_2_years,time_since_last_promotion_in_years,time_since_last_transfer_in_years,time_since_last_change_job_type_in_years,Change_in_Individual_management_level,Change_in_job_level,current_vs_average_compensation_job_level,current_vs_average_tenure_job_level,current_vs_average_tenure,%_Abover_or_Below_Average_Compensation_job_level,%_Abover_or_Below_Average_Tenure_job_level,%_Abover_or_Below_Average_Tenure_Company,termination_date
6487,No,Yes,False,No,32303,All Others,High-Cost,All Other EMEA,Sales & Services,4.75,28,QC,No,Sales,Male,Individual Contributor/Support,4,IC3,Yes,Yes,No,Comission Plan,125513.1,1,1,0.791,0.791,0.835044,Yes,2,0,0,0.835616,4.75,3.8,No,No,Higher than average,Higher than average,Higher than average,1.35,4.46,10.23,
6488,No,No,True,No,39454,All Others,High-Cost,Remote EMEA,Sales & Services,1.5,44,NON QC,No,General & Administration,Female,Individual Contributor/Support,6,SU4,No,No,Yes,No Bonus Plan,64458.15,4,4,1.108,1.108,1.587953,No,0,0,0,1.5,1.5,1.5,No,No,Higher than average,Higher than average,Lower than average,0.0,0.0,-65.19,
6489,No,No,True,No,34001,All Others,High-Cost,All Other APAC,Finance,4.42,34,NON QC,No,Finance,Female,Individual Contributor/Support,4,IC3,Unknown,Yes,No,No Bonus Plan,71338.4,3,3,1.032,1.032,3.581108,No,0,0,0,4.42,4.42,4.42,No,No,Higher than average,Lower than average,Higher than average,43.6,-1.78,2.57,
6490,No,No,True,No,40256,All Others,High-Cost,All Other AMS,Sales & Services,1.0,43,QC,No,Sales,Male,Individual Contributor/Support,5,IC5,Yes,No,No,Comission Plan,80759.22,5,3,1.294,1.079,1.070499,Yes,0,0,0,1.0,1.0,1.0,No,No,Lower than average,Lower than average,Lower than average,-57.64,-78.94,-76.79,
6491,No,No,True,No,41263,All Others,High-Cost,Remote AMS,Sales & Services,0.5,47,QC,No,Sales,Male,Individual Contributor/Support,5,IC4,No,No,Yes,Comission Plan,300000.0,3,4,1.057,1.116,0.53388,Yes,0,0,0,0.5,0.5,0.5,No,No,Higher than average,Lower than average,Lower than average,35.75,-86.72,-88.4,
6492,No,No,True,No,38772,Tier 1,High-Cost,Fort Lauderdale,Engineering,1.83,30,NON QC,No,Engineering,Female,Individual Contributor/Support,4,IC2,Unknown,No,No,No Bonus Plan,116189.15,3,2,0.968,0.862,1.894592,No,0,0,0,1.83,1.83,1.83,No,No,Higher than average,Lower than average,Lower than average,9.54,-21.2,-57.53,
6493,No,No,True,No,37125,Tier 1,High-Cost,Fort Lauderdale,Finance,2.58,34,NON QC,No,Finance,Female,Individual Contributor/Support,4,IC4,Unknown,Yes,No,No Bonus Plan,92614.86,2,1,0.835,0.766,0.492813,No,1,1,4,0.835616,1.8,0.49,No,No,Lower than average,Lower than average,Lower than average,-15.7,-42.27,-40.13,
6494,No,No,True,No,38981,Tier 1,Low-Cost,Bangalore,Customer Experience,1.83,29,NON QC,No,Services,Male,Individual Contributor/Support,3,IC2,No,No,No,No Bonus Plan,11060.78,2,2,0.848,0.848,1.894592,No,0,0,1,1.83,1.83,1.76,No,No,Lower than average,Lower than average,Lower than average,-13.4,-17.67,-57.53,
6495,No,No,True,No,20434,Tier 2,Low-Cost,Nanjing,Engineering,6.58,33,NON QC,No,Engineering,Male,Individual Contributor/Support,3,IC3,Unknown,Yes,No,VCIP Plan,54512.01,3,3,0.955,0.955,0.835044,Yes,1,0,0,0.835616,6.58,3.78,No,No,Higher than average,Higher than average,Higher than average,33.05,66.7,52.7,
6496,No,No,True,No,8342,Tier 1,High-Cost,Fort Lauderdale,Engineering,13.08,42,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC4,Unknown,Yes,No,VCIP Plan,168961.16,2,2,0.894,0.856,0.835044,Yes,1,0,1,0.835616,13.08,0.29,No,No,Higher than average,Higher than average,Higher than average,6.9,42.98,203.54,
6497,No,No,True,No,21107,All Others,High-Cost,All Other EMEA,Engineering,6.42,30,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC3,Unknown,Yes,No,No Bonus Plan,36103.92,2,1,0.877,0.799,3.832991,No,0,0,0,3.835616,6.42,5.03,No,No,Lower than average,Higher than average,Higher than average,-41.3,117.81,48.98,
6498,No,No,True,No,20273,All Others,High-Cost,All Other APAC,Sales & Services,6.67,35,NON QC,No,Customer Success,Male,Individual Contributor/Support,5,IC4,No,Yes,No,VCIP Plan,170669.8,4,4,1.114,1.114,1.50308,Yes,0,1,2,5.339726,1.76,0.83,No,No,Higher than average,Higher than average,Higher than average,51.06,88.52,54.79,
6499,No,No,True,No,5060,All Others,High-Cost,Remote AMS,Sales & Services,15.42,51,QC,No,Sales,Male,Individual Contributor/Support,4,IC5,No,Yes,Yes,Comission Plan,246405.77,3,4,1.053,1.114,2.335386,Yes,0,0,0,2.336986,15.42,2.67,No,Yes,Lower than average,Higher than average,Higher than average,-2.05,166.2,257.84,
6500,No,Yes,False,No,36385,All Others,High-Cost,Remote AMS,Sales & Services,2.83,46,QC,No,Sales,Male,Individual Contributor/Support,5,IC4,Yes,Yes,Yes,Comission Plan,242822.5,3,3,0.922,0.963,2.335386,Yes,0,0,0,2.83,2.83,2.83,No,No,Higher than average,Lower than average,Lower than average,9.88,-24.85,-34.33,
6501,No,No,True,No,41047,Tier 2,Low-Cost,Nanjing,Engineering,0.58,26,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC2,Unknown,No,No,No Bonus Plan,25268.1,1,1,0.673,0.673,0.662559,No,0,0,0,0.58,0.58,0.58,No,No,Lower than average,Lower than average,Lower than average,-12.36,-78.91,-86.54,
6502,No,No,True,No,33954,Tier 1,Low-Cost,Bangalore,Sales & Services,4.25,30,NON QC,No,Information Technology,Female,Individual Contributor/Support,4,IC2,No,Yes,No,No Bonus Plan,16775.47,3,3,1.069,1.069,2.335386,No,0,0,1,4.25,4.25,1.76,No,No,Higher than average,Higher than average,Lower than average,37.98,86.22,-1.37,
6503,No,No,True,No,35554,All Others,High-Cost,Remote AMS,Customer Experience,3.58,52,NON QC,No,Customer Success,Male,Individual Contributor/Support,5,IC4,No,Yes,Yes,VCIP Plan,135000.0,3,3,1.001,1.001,0.544832,Yes,1,0,0,0.545205,3.58,3.59,No,Yes,Lower than average,Lower than average,Lower than average,-5.02,-34.94,-16.92,
6504,No,No,True,No,14264,All Others,High-Cost,All Other EMEA,Sales & Services,4.33,40,QC,Yes,Sales,Male,Director,6,M5,No,Yes,No,Comission Plan,336758.02,5,5,1.264,1.274,2.083504,Yes,1,0,0,2.08,4.33,2.27,No,No,Higher than average,Lower than average,Higher than average,20.63,-31.31,0.48,
6505,No,Yes,False,No,13390,Tier 1,High-Cost,Fort Lauderdale,Customer Experience,9.42,38,NON QC,No,Product,Female,Individual Contributor/Support,6,IC3,No,Yes,No,VCIP Plan,89890.56,1,1,0.586,0.533,0.999315,Yes,0,0,2,6.339726,3.67,1.0,No,No,Lower than average,Higher than average,Higher than average,-4.14,42.18,118.6,
6506,No,No,True,No,1125,Tier 1,High-Cost,Fort Lauderdale,ELT/Direct Reports,21.08,48,NON QC,No,General & Administration,Male,ELT,9,E1,Unknown,Yes,No,VCIP Plan,385000.0,3,3,0.991,0.998,1.169062,Yes,0,0,5,2.838356,21.08,1.17,No,No,Higher than average,Higher than average,Higher than average,0.0,0.0,389.19,
6507,No,No,True,No,41154,All Others,High-Cost,Remote EMEA,Engineering,0.5,40,NON QC,Yes,Engineering,Male,People Manager,5,M3,Unknown,No,Yes,VCIP Plan,94571.29,4,5,1.127,1.216,0.553045,Yes,0,0,1,0.5,0.5,0.3,No,No,Lower than average,Lower than average,Lower than average,-3.76,-2.28,-88.4,
6508,No,No,True,No,17673,Tier 2,High-Cost,Chalfont,Operations,7.67,37,NON QC,No,Information Technology,Male,Individual Contributor/Support,5,IC4,Unknown,Yes,No,No Bonus Plan,85686.98,3,2,0.902,0.835,3.832991,No,0,0,1,3.835616,7.67,0.73,No,No,Lower than average,Lower than average,Higher than average,-16.9,-16.63,77.99,
6509,No,No,True,No,8349,Tier 1,High-Cost,Fort Lauderdale,Engineering,13.08,35,NON QC,Yes,Engineering,Male,People Manager,5,M2,Unknown,Yes,No,VCIP Plan,159500.0,3,3,1.007,1.014,0.29295,Yes,1,0,1,0.29,13.08,1.42,Yes,Yes,Higher than average,Higher than average,Higher than average,6.38,56.57,203.54,
6510,No,No,True,No,35621,Tier 2,Low-Cost,Nanjing,Engineering,3.5,26,NON QC,No,Engineering,Female,Individual Contributor/Support,4,IC2,Unknown,Yes,No,No Bonus Plan,31216.79,2,2,0.832,0.832,2.836413,No,0,0,0,3.5,3.5,3.54,No,Yes,Higher than average,Higher than average,Lower than average,8.27,27.27,-18.78,
6511,No,No,True,No,33740,Tier 2,High-Cost,Dublin,Customer Experience,4.25,36,NON QC,No,Services,Male,Individual Contributor/Support,5,IC5,No,Yes,No,VCIP Plan,140135.97,4,4,1.144,1.144,0.835044,Yes,1,0,0,0.835616,4.25,2.35,No,Yes,Higher than average,Lower than average,Lower than average,23.53,-40.15,-1.37,
6512,No,No,True,No,33301,Tier 2,Low-Cost,Nanjing,Engineering,4.5,38,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC3,Unknown,Yes,No,No Bonus Plan,36387.82,2,1,0.805,0.769,2.836413,No,0,0,0,4.5,4.5,2.84,No,Yes,Lower than average,Higher than average,Higher than average,-11.19,14.0,4.43,
6513,No,No,True,No,32723,Tier 1,High-Cost,Raleigh,Product,4.67,33,NON QC,No,Product,Male,Individual Contributor/Support,6,IC3,Unknown,Yes,No,VCIP Plan,156600.0,3,3,1.021,0.929,0.041067,Yes,1,0,1,0.835616,4.67,0.04,No,Yes,Higher than average,Higher than average,Higher than average,49.94,22.08,8.37,
6514,No,No,True,No,22843,Tier 2,High-Cost,Singapore,Operations,5.75,55,NON QC,No,Operations,Male,Individual Contributor/Support,5,IC3,Unknown,Yes,No,No Bonus Plan,75556.01,5,5,1.305,1.305,2.335386,No,0,0,0,5.75,4.79,4.0,No,No,Lower than average,Higher than average,Higher than average,-6.85,93.49,33.44,
6515,No,No,True,No,113,Tier 1,High-Cost,Fort Lauderdale,Sales & Services,24.17,51,NON QC,No,General & Administration,Female,Individual Contributor/Support,6,SU4,No,Yes,No,No Bonus Plan,92234.74,3,3,1.022,0.973,2.335386,No,0,0,1,5.838356,24.17,2.0,No,No,Higher than average,Higher than average,Higher than average,1.51,772.83,460.9,
6516,No,No,True,No,21618,Tier 1,Low-Cost,Bangalore,Engineering,6.25,28,NON QC,No,Engineering,Female,Individual Contributor/Support,4,IC3,Unknown,Yes,No,No Bonus Plan,29325.17,2,1,0.857,0.798,2.335386,No,0,0,1,5.087671,4.33,1.05,No,No,Lower than average,Higher than average,Higher than average,-6.33,65.65,45.04,
6517,No,No,True,No,1738,Tier 1,High-Cost,Santa Clara,Engineering,19.83,48,NON QC,Yes,Engineering,Male,Director,6,M5,Unknown,Yes,No,VCIP Plan,300281.17,3,3,0.969,0.933,2.335386,Yes,0,0,0,7.339726,19.83,3.17,No,No,Higher than average,Higher than average,Higher than average,18.75,218.45,360.18,
6518,No,No,True,No,41212,Tier 2,High-Cost,Cambridge,Engineering,0.33,28,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC2,Unknown,No,No,No Bonus Plan,73590.0,3,3,1.048,0.989,0.361396,No,0,0,0,0.33,0.33,0.33,No,No,Higher than average,Lower than average,Lower than average,29.09,-89.47,-92.34,
6519,No,No,True,No,35372,Tier 2,Low-Cost,Costa Rica,Customer Experience,3.58,50,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC3,No,Yes,No,VCIP Plan,86391.67,5,5,1.796,1.764,1.837097,Yes,1,0,0,1.838356,3.58,3.58,No,No,Higher than average,Higher than average,Lower than average,129.3,23.82,-16.92,
6520,No,No,True,No,21108,Tier 1,High-Cost,Raleigh,Customer Experience,6.42,29,NON QC,No,General & Administration,Female,Individual Contributor/Support,5,IC4,No,Yes,No,VCIP Plan,133488.0,3,2,0.926,0.893,0.741957,Yes,1,0,3,1.835616,6.42,0.26,No,No,Higher than average,Higher than average,Higher than average,10.07,34.33,48.98,
6521,No,No,True,No,38892,Tier 1,High-Cost,Fort Lauderdale,Engineering,1.83,29,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC2,Unknown,No,No,No Bonus Plan,118645.5,3,2,0.989,0.88,1.875427,No,0,1,0,1.83,0.32,1.83,No,No,Higher than average,Lower than average,Lower than average,11.86,-21.2,-57.53,
6522,No,No,True,No,39846,Tier 1,Low-Cost,Bangalore,HR,1.25,31,NON QC,No,Human Resources,Female,Individual Contributor/Support,4,IC2,Unknown,No,No,No Bonus Plan,12582.9,2,2,0.876,0.876,1.319644,No,0,0,0,1.25,1.25,1.25,No,No,Lower than average,Lower than average,Lower than average,-1.11,-29.56,-70.99,
6523,No,No,True,No,34534,All Others,High-Cost,All Other AMS,Engineering,4.0,32,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC3,Unknown,Yes,No,VCIP Plan,152078.8,2,2,0.88,0.885,1.837097,Yes,1,0,2,1.838356,4.0,0.48,No,No,Higher than average,Higher than average,Lower than average,27.59,12.98,-7.18,
6524,No,No,True,No,11972,Tier 2,High-Cost,Chalfont,Customer Experience,9.92,49,NON QC,Yes,Customer Success,Male,People Manager,6,M4,No,Yes,No,Incentive Plan,174488.58,3,3,1.074,1.074,1.275838,Yes,0,1,2,4.838356,1.28,1.08,No,No,Higher than average,Higher than average,Higher than average,16.66,55.89,130.21,
6525,No,No,True,No,625,Tier 1,High-Cost,Fort Lauderdale,Engineering,22.0,45,NON QC,No,Engineering,Male,Individual Contributor/Support,6,IC7,Unknown,Yes,No,VCIP Plan,331713.1,3,3,0.931,0.974,1.837097,Yes,1,0,0,1.838356,22.0,22.0,No,Yes,Higher than average,Higher than average,Higher than average,1.96,1.4,410.54,
6526,No,No,True,No,21612,All Others,High-Cost,All Other EMEA,Customer Experience,6.25,43,NON QC,No,Services,Male,Individual Contributor/Support,4,IC4,No,Yes,No,No Bonus Plan,88502.99,4,3,1.113,1.031,1.837097,No,1,0,2,1.838356,6.25,0.25,No,No,Lower than average,Higher than average,Higher than average,-4.99,22.52,45.04,
6527,No,No,True,No,38722,Tier 2,High-Cost,Dublin,Customer Experience,2.0,39,NON QC,No,Customer Success,Male,Individual Contributor/Support,4,IC2,No,No,No,No Bonus Plan,90362.0,3,3,1.087,1.087,0.919917,No,0,1,5,2.0,0.92,0.07,No,No,Higher than average,Higher than average,Lower than average,67.99,11.09,-53.59,
6528,No,No,True,No,36151,Tier 1,High-Cost,Santa Clara,Engineering,1.42,26,NON QC,No,Engineering,Female,Individual Contributor/Support,5,IC1,Unknown,No,No,No Bonus Plan,107120.0,3,3,0.96,0.915,1.492128,No,0,0,1,1.42,1.42,1.3,No,No,Higher than average,Lower than average,Lower than average,0.37,-5.41,-67.05,
6529,No,No,True,No,35762,Tier 1,Low-Cost,Bangalore,Engineering,3.33,34,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC3,Unknown,Yes,No,VCIP Plan,38926.47,3,3,0.969,0.969,2.335386,Yes,0,0,1,3.33,3.33,1.25,No,No,Higher than average,Lower than average,Lower than average,24.34,-11.74,-22.72,
6530,No,No,True,No,41764,Tier 2,Low-Cost,Nanjing,Engineering,0.25,22,NON QC,No,Engineering,Male,Individual Contributor/Support,3,IC1,Unknown,No,No,No Bonus Plan,20214.48,1,1,0.767,0.767,0.284736,No,0,0,1,0.25,0.25,0.25,No,No,Lower than average,Lower than average,Lower than average,-5.3,-83.97,-94.2,
6531,No,No,True,No,41761,All Others,High-Cost,All Other EMEA,Engineering,0.08,36,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC4,Unknown,No,No,VCIP Plan,63326.34,3,3,1.05,1.065,0.167008,Yes,0,0,0,0.08,0.08,0.08,No,No,Lower than average,Lower than average,Lower than average,-21.07,-97.58,-98.14,
6532,No,No,True,No,20130,Tier 1,High-Cost,Santa Clara,Product,6.67,48,NON QC,Yes,Product,Male,People Manager,6,M3,Unknown,Yes,No,VCIP Plan,199183.82,3,2,0.903,0.82,2.335386,Yes,0,0,0,4.838356,4.38,2.44,Yes,Yes,Lower than average,Higher than average,Higher than average,-5.33,30.44,54.79,
6533,No,No,True,No,11049,Tier 1,High-Cost,Santa Clara,Engineering,10.5,46,NON QC,Yes,Engineering,Male,People Manager,5,M3,Unknown,Yes,No,VCIP Plan,193862.38,3,2,0.903,0.849,0.249144,Yes,1,0,0,0.249315,10.5,10.5,No,Yes,Lower than average,Higher than average,Higher than average,-2.87,54.84,143.67,
6534,No,No,True,No,31601,Tier 2,Low-Cost,Nanjing,Customer Experience,5.08,42,NON QC,No,Services,Male,Individual Contributor/Support,3,IC4,No,Yes,No,No Bonus Plan,38925.43,1,1,0.798,0.798,2.836413,No,0,0,0,2.838356,5.08,5.08,No,No,Lower than average,Higher than average,Higher than average,-6.31,1.07,17.89,
6535,No,No,True,No,10992,All Others,High-Cost,Remote AMS,Sales & Services,10.5,32,NON QC,No,Customer Success,Male,Individual Contributor/Support,5,IC5,No,Yes,Yes,VCIP Plan,189781.64,3,3,1.059,0.971,1.50308,Yes,0,0,2,2.336986,10.5,1.03,No,No,Lower than average,Higher than average,Higher than average,-24.56,81.27,143.67,
6536,No,Yes,False,No,34467,Tier 1,Low-Cost,Bangalore,Customer Experience,4.0,32,NON QC,No,Services,Male,Individual Contributor/Support,3,IC4,No,Yes,No,No Bonus Plan,19141.81,1,1,0.757,0.701,1.336071,No,1,0,2,1.336986,4.0,0.07,No,No,Lower than average,Lower than average,Lower than average,-25.74,-8.36,-7.18,
6537,No,No,True,No,7800,Tier 1,High-Cost,Fort Lauderdale,Sales & Services,13.33,43,NON QC,Yes,General & Administration,Female,People Manager,5,M2,No,Yes,No,VCIP Plan,134920.87,5,5,1.27,1.397,2.335386,Yes,0,0,1,2.336986,13.33,0.23,No,No,Lower than average,Higher than average,Higher than average,-4.79,70.36,209.34,
6538,No,Yes,False,No,10169,Tier 2,High-Cost,Alpharetta,Engineering,11.08,46,NON QC,No,Engineering,Male,Individual Contributor/Support,5,IC3,Unknown,Yes,No,VCIP Plan,148824.0,1,1,0.769,0.773,2.587268,Yes,0,0,5,2.589041,11.08,0.13,No,No,Higher than average,Higher than average,Higher than average,2.65,82.24,157.13,
6539,No,No,True,No,41626,Tier 1,Low-Cost,Bangalore,Engineering,0.33,36,NON QC,Yes,Engineering,Male,People Manager,5,M4,Unknown,No,No,VCIP Plan,73129.65,2,1,0.81,0.772,0.342231,Yes,0,0,0,0.33,0.33,0.33,No,No,Lower than average,Lower than average,Lower than average,-13.37,-95.21,-92.34,
6540,No,No,True,No,39096,Tier 2,Low-Cost,Nanjing,Customer Experience,1.75,36,NON QC,No,Services,Male,Individual Contributor/Support,3,IC3,No,No,No,No Bonus Plan,41608.14,3,3,0.97,0.97,1.831622,No,0,0,0,1.75,1.75,1.75,No,No,Higher than average,Lower than average,Lower than average,37.5,-47.47,-59.39,
6541,No,No,True,No,35984,Tier 1,High-Cost,Fort Lauderdale,Engineering,0.58,22,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC2,Unknown,No,No,No Bonus Plan,108000.0,3,2,0.9,0.801,0.668035,No,0,0,1,0.58,0.58,0.42,No,No,Higher than average,Lower than average,Lower than average,1.82,-75.03,-86.54,
6542,No,No,True,No,40838,All Others,High-Cost,All Other EMEA,Sales & Services,0.58,32,QC,No,Sales,Male,Individual Contributor/Support,5,IC2,No,No,No,Comission Plan,106626.13,3,3,1.024,1.024,0.613278,Yes,0,0,0,0.58,0.58,0.58,No,No,Higher than average,Lower than average,Lower than average,11.37,-80.56,-86.54,
6543,No,No,True,No,13570,All Others,High-Cost,All Other APAC,Customer Experience,9.33,39,NON QC,No,Customer Success,Male,Individual Contributor/Support,5,IC5,No,Yes,No,Incentive Plan,56693.51,3,3,1.068,1.068,0.835044,Yes,1,0,2,0.835616,9.33,0.53,No,No,Lower than average,Lower than average,Higher than average,-48.98,-11.48,116.51,
6544,No,No,True,No,39476,All Others,High-Cost,All Other EMEA,Engineering,0.17,32,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC4,Unknown,No,No,VCIP Plan,82998.31,5,5,1.376,1.396,0.161533,Yes,1,0,1,0.16,0.17,0.16,No,Yes,Higher than average,Lower than average,Lower than average,3.45,-94.85,-96.05,
6545,No,No,True,No,41271,Tier 1,Low-Cost,Bangalore,Customer Experience,0.5,30,NON QC,No,Services,Male,Individual Contributor/Support,3,IC3,No,No,No,No Bonus Plan,15897.75,2,2,0.865,0.865,0.553045,No,0,0,1,0.5,0.5,0.55,No,No,Lower than average,Lower than average,Lower than average,-16.38,-81.67,-88.4,
6546,No,No,True,No,39009,All Others,High-Cost,All Other APAC,Sales & Services,1.83,51,QC,No,Sales,Female,Individual Contributor/Support,5,IC3,Yes,No,No,Comission Plan,101027.44,3,3,0.935,0.935,1.856262,Yes,0,0,0,1.83,1.83,1.83,No,No,Higher than average,Lower than average,Lower than average,21.7,-47.6,-57.53,
6547,No,No,True,No,23410,Tier 2,Low-Cost,Nanjing,Engineering,5.5,32,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC3,Unknown,Yes,No,No Bonus Plan,38813.6,2,2,0.859,0.821,0.334017,No,1,0,0,0.33,5.5,5.5,No,Yes,Lower than average,Higher than average,Higher than average,-5.27,39.34,27.63,
6548,No,No,True,No,33009,Tier 2,Low-Cost,Nanjing,Engineering,4.58,41,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC4,Unknown,Yes,No,VCIP Plan,62602.44,2,2,0.826,0.891,0.835044,Yes,1,0,0,0.835616,4.58,4.62,No,Yes,Lower than average,Lower than average,Higher than average,-5.81,-6.55,6.28,
6549,No,No,True,No,41521,All Others,High-Cost,Remote AMS,Sales & Services,0.33,39,NON QC,No,Marketing,Female,Individual Contributor/Support,3,IC4,No,No,Yes,VCIP Plan,48872.16,3,3,0.979,0.942,0.361396,Yes,0,0,0,0.33,0.33,0.33,No,No,Lower than average,Lower than average,Lower than average,-77.89,-91.24,-92.34,
6550,No,No,True,No,37275,Tier 1,Low-Cost,Bangalore,Customer Experience,2.58,28,NON QC,No,Services,Male,Individual Contributor/Support,3,IC1,No,Yes,No,No Bonus Plan,8834.55,3,3,0.908,0.908,1.169062,No,0,0,1,2.58,2.58,1.17,Yes,Yes,Higher than average,Higher than average,Lower than average,3.4,33.74,-40.13,
6551,No,No,True,No,39779,Tier 2,Low-Cost,Costa Rica,Finance,1.33,38,NON QC,Yes,Finance,Male,People Manager,4,M1,Unknown,No,No,No Bonus Plan,26439.97,2,2,0.891,0.891,1.396303,No,0,0,1,1.33,1.33,1.4,No,No,Higher than average,Higher than average,Lower than average,0.0,0.0,-69.14,
6552,No,No,True,No,39407,All Others,High-Cost,All Other EMEA,Engineering,1.5,42,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC5,Unknown,No,No,VCIP Plan,96217.66,2,2,0.872,0.872,1.549623,Yes,0,0,1,1.5,1.5,0.83,No,No,Lower than average,Lower than average,Lower than average,-1.95,-57.98,-65.19,
6553,No,No,True,No,40991,All Others,High-Cost,Remote AMS,Sales & Services,0.58,30,QC,No,Sales,Male,Individual Contributor/Support,4,IC4,Yes,No,Yes,Comission Plan,215000.0,2,2,0.816,0.853,0.668035,Yes,0,0,0,0.58,0.58,0.58,No,No,Lower than average,Lower than average,Lower than average,-2.71,-84.6,-86.54,
6554,Yes,No,False,Yes,31355,Tier 1,High-Cost,Santa Clara,Engineering,5.08,35,NON QC,No,Engineering,Male,Individual Contributor/Support,5,IC4,Unknown,Yes,No,VCIP Plan,217629.97,3,3,1.001,0.959,3.832991,Yes,0,0,0,3.75,5.08,5.08,No,No,Higher than average,Higher than average,Higher than average,25.1,1.65,17.89,2020-12-31
6555,No,No,True,No,18186,Tier 2,Low-Cost,Nanjing,Engineering,7.5,34,NON QC,No,Engineering,Male,Individual Contributor/Support,4,IC3,Unknown,Yes,No,VCIP Plan,47783.75,2,2,0.837,0.837,0.334017,Yes,1,0,0,0.33,7.5,3.08,No,No,Higher than average,Higher than average,Higher than average,16.63,90.01,74.05,
6556,No,Yes,False,No,16947,Tier 1,High-Cost,Santa Clara,Engineering,8.0,50,NON QC,No,Engineering,Female,Individual Contributor/Support,5,IC4,Unknown,Yes,No,VCIP Plan,162381.2,3,2,0.931,0.895,0.835044,Yes,1,0,1,0.835616,8.0,1.84,No,Yes,Lower than average,Higher than average,Higher than average,-6.66,60.07,85.65,
